epoch,step,train_loss
8,53,0.350965
8,54,0.350542
8,55,0.328153
8,56,0.325924
8,57,0.376011
8,58,0.331462
8,59,0.364286
8,60,0.342590
8,61,0.435664
8,62,0.318052
9,0,0.377082
9,1,0.384398
9,2,0.298520
9,3,0.329747
9,4,0.361573
9,5,0.326925
9,6,0.319253
9,7,0.397069
9,8,0.279019
9,9,0.350173
9,10,0.370468
9,11,0.391752
9,12,0.284636
9,13,0.308081
9,14,0.372788
9,15,0.373294
9,16,0.325691
9,17,0.333904
9,18,0.344225
9,19,0.260521
9,20,0.336777
9,21,0.421671
9,22,0.355207
9,23,0.302955
9,24,0.295128
9,25,0.406733
9,26,0.278863
9,27,0.339720
9,28,0.387615
9,29,0.339569
9,30,0.356946
9,31,0.389020
9,32,0.302882
9,33,0.352330
9,34,0.313030
9,35,0.326394
9,36,0.278331
9,37,0.512742
9,38,0.357430
9,39,0.407749
9,40,0.316316
9,41,0.400247
9,42,0.278228
9,43,0.285302
9,44,0.376629
9,45,0.296339
9,46,0.261074
9,47,0.372912
9,48,0.445260
9,49,0.387514
9,50,0.374818
9,51,0.327021
9,52,0.477499
9,53,0.369930
9,54,0.475516
9,55,0.318692
9,56,0.343193
9,57,0.320720
9,58,0.332519
9,59,0.381428
9,60,0.287477
9,61,0.268407
9,62,0.321530
10,0,0.310557
10,1,0.358801
10,2,0.330158
10,3,0.394901
10,4,0.304328
10,5,0.293355
10,6,0.320165
10,7,0.287632
10,8,0.456681
10,9,0.360532
10,10,0.295200
10,11,0.326908
10,12,0.341269
10,13,0.315970
10,14,0.363836
10,15,0.300220
10,16,0.323519
10,17,0.462552
10,18,0.371062
10,19,0.347591
10,20,0.279331
10,21,0.435867
10,22,0.297484
10,23,0.335114
10,24,0.361415
10,25,0.262464
10,26,0.319996
10,27,0.282538
10,28,0.345613
10,29,0.261056
10,30,0.265000
10,31,0.278328
10,32,0.369617
10,33,0.432147
10,34,0.296704
10,35,0.331513
10,36,0.272712
10,37,0.311170
10,38,0.317705
10,39,0.414967
10,40,0.314789
10,41,0.417589
10,42,0.317330
10,43,0.377092
10,44,0.308253
10,45,0.295962
10,46,0.431318
10,47,0.278757
10,48,0.304761
10,49,0.361956
10,50,0.349308
10,51,0.394476
10,52,0.247567
10,53,0.351865
10,54,0.450480
10,55,0.371321
10,56,0.299887
10,57,0.318878
10,58,0.310322
10,59,0.338562
10,60,0.303299
10,61,0.276622
10,62,0.273809
11,0,0.355157
11,1,0.337710
11,2,0.325193
11,3,0.324881
11,4,0.301128
11,5,0.345191
11,6,0.262835
11,7,0.332334
11,8,0.330530
11,9,0.303860
11,10,0.352798
11,11,0.418750
11,12,0.337239
11,13,0.362061
11,14,0.268481
11,15,0.400793
11,16,0.327801
11,17,0.330445
11,18,0.297152
11,19,0.357965
11,20,0.262850
11,21,0.359684
11,22,0.375783
11,23,0.337304
11,24,0.417970
11,25,0.396385
11,26,0.276510
11,27,0.308194
11,28,0.412878
11,29,0.261369
11,30,0.293742
11,31,0.339540
11,32,0.354434
11,33,0.444068
11,34,0.276887
11,35,0.312675
11,36,0.294725
11,37,0.340905
11,38,0.333785
11,39,0.493632
11,40,0.341060
11,41,0.281582
11,42,0.235054
11,43,0.339257
11,44,0.262524
11,45,0.358441
11,46,0.290631
11,47,0.429991
11,48,0.326254
11,49,0.296144
11,50,0.330679
11,51,0.320921
11,52,0.337486
11,53,0.259069
11,54,0.263567
11,55,0.308043
11,56,0.307461
11,57,0.303491
11,58,0.327940
11,59,0.376120
11,60,0.333519
11,61,0.321981
11,62,0.323278
12,0,0.358807
12,1,0.322633
12,2,0.298354
12,3,0.303505
12,4,0.268783
12,5,0.273697
12,6,0.363385
12,7,0.284942
12,8,0.315022
12,9,0.458489
12,10,0.325597
12,11,0.357780
12,12,0.261579
12,13,0.372678
12,14,0.362834
12,15,0.251957
12,16,0.373971
12,17,0.368831
12,18,0.316411
12,19,0.255960
12,20,0.310776
12,21,0.373742
12,22,0.358920
12,23,0.262523
12,24,0.332922
12,25,0.342734
12,26,0.335880
12,27,0.320304
12,28,0.291760
12,29,0.325133
12,30,0.364112
12,31,0.423756
12,32,0.327513
12,33,0.314977
12,34,0.313686
12,35,0.258928
12,36,0.440065
12,37,0.333882
12,38,0.423505
12,39,0.335000
12,40,0.282110
12,41,0.309961
12,42,0.378792
12,43,0.248576
12,44,0.276021
12,45,0.310890
12,46,0.349808
12,47,0.300991
12,48,0.294258
12,49,0.301072
12,50,0.307764
12,51,0.326867
12,52,0.319065
12,53,0.381709
12,54,0.338353
12,55,0.304300
12,56,0.280549
12,57,0.342121
12,58,0.320317
12,59,0.299118
12,60,0.355836
12,61,0.384170
12,62,0.371696
13,0,0.340598
13,1,0.295804
13,2,0.279319
13,3,0.310483
13,4,0.352392
13,5,0.280952
13,6,0.248934
13,7,0.270535
13,8,0.512943
13,9,0.332796
13,10,0.345632
13,11,0.391142
13,12,0.365617
13,13,0.235545
13,14,0.357527
13,15,0.244227
13,16,0.241291
13,17,0.245942
13,18,0.280733
13,19,0.451294
13,20,0.300776
13,21,0.276991
13,22,0.308154
13,23,0.321430
13,24,0.327612
13,25,0.323627
13,26,0.347097
13,27,0.386071
13,28,0.375805
13,29,0.271934
13,30,0.336605
13,31,0.548077
13,32,0.320087
13,33,0.318943
13,34,0.369433
13,35,0.245165
13,36,0.258351
13,37,0.374165
13,38,0.262905
13,39,0.292537
13,40,0.323360
13,41,0.306517
13,42,0.374045
13,43,0.244782
13,44,0.303057
13,45,0.363499
13,46,0.344703
13,47,0.328873
13,48,0.285104
13,49,0.300362
13,50,0.270700
13,51,0.317268
13,52,0.270335
13,53,0.364980
13,54,0.346848
13,55,0.298910
13,56,0.443848
13,57,0.299585
13,58,0.275133
13,59,0.343578
13,60,0.353740
13,61,0.333672
13,62,0.324540
14,0,0.357480
14,1,0.279584
14,2,0.356294
14,3,0.305338
14,4,0.297506
14,5,0.276046
14,6,0.367273
14,7,0.255032
14,8,0.312202
14,9,0.306561
14,10,0.323669
14,11,0.255427
14,12,0.302002
14,13,0.270986
14,14,0.322601
14,15,0.328009
14,16,0.332065
14,17,0.310577
14,18,0.307784
14,19,0.321107
14,20,0.293670
14,21,0.416601
14,22,0.378515
14,23,0.402924
14,24,0.325550
14,25,0.374331
14,26,0.355608
14,27,0.379624
14,28,0.337564
14,29,0.280670
14,30,0.339221
14,31,0.310837
14,32,0.468768
14,33,0.308952
14,34,0.307685
14,35,0.329623
14,36,0.312789
14,37,0.349760
14,38,0.260928
14,39,0.313631
14,40,0.359972
14,41,0.348781
14,42,0.274323
14,43,0.347066
14,44,0.321152
14,45,0.260234
14,46,0.302638
14,47,0.247115
14,48,0.336879
14,49,0.276853
14,50,0.266125
14,51,0.361539
14,52,0.280785
14,53,0.275380
14,54,0.254013
14,55,0.303252
14,56,0.370529
14,57,0.306107
14,58,0.369755
14,59,0.342561
14,60,0.289556
14,61,0.379626
14,62,0.297957
15,0,0.399473
15,1,0.279629
15,2,0.297492
15,3,0.382239
15,4,0.324242
15,5,0.270278
15,6,0.296326
15,7,0.356771
15,8,0.342110
15,9,0.262295
15,10,0.265780
15,11,0.379199
15,12,0.258648
15,13,0.272504
15,14,0.334641
15,15,0.352668
15,16,0.263995
15,17,0.312571
15,18,0.332804
15,19,0.343662
15,20,0.277573
15,21,0.316053
15,22,0.422425
15,23,0.342653
15,24,0.285035
15,25,0.260537
15,26,0.351192
15,27,0.284371
15,28,0.251590
15,29,0.341381
15,30,0.297948
15,31,0.260434
15,32,0.358092
15,33,0.419235
15,34,0.285440
15,35,0.282665
15,36,0.326083
15,37,0.318066
15,38,0.313378
15,39,0.290204
15,40,0.319515
15,41,0.309582
15,42,0.283236
15,43,0.315427
15,44,0.340783
15,45,0.394493
15,46,0.326248
15,47,0.366725
15,48,0.278265
15,49,0.448589
15,50,0.332570
15,51,0.262780
15,52,0.271040
15,53,0.344298
15,54,0.346143
15,55,0.293204
15,56,0.256137
15,57,0.267747
15,58,0.353825
15,59,0.339109
15,60,0.274637
15,61,0.355352
15,62,0.400974
16,0,0.324815
16,1,0.361103
16,2,0.266004
16,3,0.359600
16,4,0.281000
16,5,0.301828
16,6,0.334469
16,7,0.299324
16,8,0.324959
16,9,0.242161
16,10,0.282056
16,11,0.375136
16,12,0.286174
16,13,0.342307
16,14,0.302321
16,15,0.357234
16,16,0.340820
16,17,0.350183
16,18,0.294011
16,19,0.424899
16,20,0.294278
16,21,0.298929
16,22,0.360823
16,23,0.309557
16,24,0.304224
16,25,0.320042
16,26,0.328443
16,27,0.283692
16,28,0.441806
16,29,0.325265
16,30,0.381437
16,31,0.262601
16,32,0.247425
16,33,0.272847
16,34,0.291967
16,35,0.268913
16,36,0.397232
16,37,0.417540
16,38,0.325529
16,39,0.255294
16,40,0.354187
16,41,0.325322
16,42,0.316420
16,43,0.299544
16,44,0.294613
16,45,0.321482
16,46,0.271715
16,47,0.261744
16,48,0.300962
16,49,0.407656
16,50,0.336348
16,51,0.261830
16,52,0.299596
16,53,0.422302
16,54,0.239475
16,55,0.327264
16,56,0.298632
16,57,0.254978
16,58,0.296662
16,59,0.291538
16,60,0.256911
16,61,0.226910
16,62,0.255732
17,0,0.351562
17,1,0.341054
17,2,0.315500
17,3,0.322927
17,4,0.255128
17,5,0.337964
17,6,0.246476
17,7,0.296127
17,8,0.303713
17,9,0.223047
17,10,0.262902
17,11,0.385796
17,12,0.337369
17,13,0.291241
17,14,0.398431
17,15,0.357742
17,16,0.363808
17,17,0.307858
17,18,0.320296
17,19,0.329374
17,20,0.316158
17,21,0.242142
17,22,0.322853
17,23,0.411288
17,24,0.363968
17,25,0.404110
17,26,0.371481
17,27,0.228177
17,28,0.269543
17,29,0.260731
17,30,0.271146
17,31,0.268673
17,32,0.263964
17,33,0.322647
17,34,0.256148
17,35,0.352194
17,36,0.287512
17,37,0.240674
17,38,0.312277
17,39,0.334140
17,40,0.332382
17,41,0.262173
17,42,0.248797
17,43,0.364325
17,44,0.301735
17,45,0.392867
17,46,0.304231
17,47,0.391805
17,48,0.245444
17,49,0.374542
17,50,0.290108
17,51,0.355795
17,52,0.342679
17,53,0.246433
17,54,0.303738
17,55,0.302666
17,56,0.332364
17,57,0.258054
17,58,0.270335
17,59,0.378823
17,60,0.287338
17,61,0.281807
17,62,0.414648
18,0,0.405962
18,1,0.323483
18,2,0.238002
18,3,0.383814
18,4,0.269734
18,5,0.255200
18,6,0.292043
18,7,0.313466
18,8,0.293338
18,9,0.316858
18,10,0.277200
18,11,0.285551
18,12,0.304217
18,13,0.323678
18,14,0.267270
18,15,0.329129
18,16,0.285747
18,17,0.351582
18,18,0.265271
18,19,0.263677
18,20,0.218962
18,21,0.268925
18,22,0.305621
18,23,0.318367
18,24,0.314950
18,25,0.283003
18,26,0.508886
18,27,0.250328
18,28,0.261151
18,29,0.379520
18,30,0.235904
18,31,0.316306
18,32,0.321300
18,33,0.286771
18,34,0.235099
18,35,0.322687
18,36,0.420630
18,37,0.375999
18,38,0.292061
18,39,0.277736
18,40,0.236755
18,41,0.310708
18,42,0.264572
18,43,0.413938
18,44,0.292607
18,45,0.268385
18,46,0.279028
18,47,0.388352
18,48,0.300369
18,49,0.427519
18,50,0.267760
18,51,0.289031
18,52,0.278661
18,53,0.287287
18,54,0.298091
18,55,0.359231
18,56,0.292925
18,57,0.254683
18,58,0.401027
18,59,0.395638
18,60,0.304003
18,61,0.397231
18,62,0.278420
19,0,0.357969
19,1,0.333020
19,2,0.266534
19,3,0.301513
19,4,0.324646
19,5,0.272737
19,6,0.245061
19,7,0.310117
19,8,0.371197
19,9,0.273796
19,10,0.285146
19,11,0.257608
19,12,0.354414
19,13,0.290266
19,14,0.308827
19,15,0.311972
19,16,0.260553
19,17,0.312309
19,18,0.300107
19,19,0.267243
19,20,0.264105
19,21,0.287076
19,22,0.387031
19,23,0.389985
19,24,0.284054
19,25,0.262196
19,26,0.307273
19,27,0.365102
19,28,0.383184
19,29,0.294920
19,30,0.359496
19,31,0.305154
19,32,0.301999
19,33,0.241982
19,34,0.280466
19,35,0.400004
19,36,0.304284
19,37,0.231082
19,38,0.419052
19,39,0.260975
19,40,0.253982
19,41,0.317617
19,42,0.315172
19,43,0.296633
19,44,0.268385
19,45,0.263095
19,46,0.377829
19,47,0.272618
19,48,0.276460
19,49,0.294626
19,50,0.296570
19,51,0.358633
19,52,0.364006
19,53,0.365260
19,54,0.447662
19,55,0.264931
19,56,0.325174
19,57,0.224452
19,58,0.255232
19,59,0.294910
19,60,0.315566
19,61,0.337929
19,62,0.195175
20,0,0.274771
20,1,0.338834
20,2,0.353756
20,3,0.241507
20,4,0.322728
20,5,0.327237
20,6,0.304218
20,7,0.285928
20,8,0.270953
20,9,0.247568
20,10,0.266280
20,11,0.305005
20,12,0.368553
20,13,0.373109
20,14,0.413866
20,15,0.366587
20,16,0.289960
20,17,0.299978
20,18,0.251094
20,19,0.359826
20,20,0.247519
20,21,0.377740
20,22,0.294402
20,23,0.309317
20,24,0.251917
20,25,0.279822
20,26,0.429887
20,27,0.282316
20,28,0.401503
20,29,0.333974
20,30,0.376257
20,31,0.341416
20,32,0.327608
20,33,0.279528
20,34,0.306640
20,35,0.291838
20,36,0.264080
20,37,0.328855
20,38,0.284519
20,39,0.265761
20,40,0.241415
20,41,0.284175
20,42,0.292769
20,43,0.332945
20,44,0.324576
20,45,0.235872
20,46,0.291471
20,47,0.244196
20,48,0.295050
20,49,0.313486
20,50,0.298497
20,51,0.284122
20,52,0.322087
20,53,0.366666
20,54,0.301473
20,55,0.279818
20,56,0.228446
20,57,0.373232
20,58,0.239585
20,59,0.247375
20,60,0.282234
20,61,0.274471
20,62,0.314479
21,0,0.336809
21,1,0.322169
21,2,0.345405
21,3,0.286667
21,4,0.271567
21,5,0.312865
21,6,0.258574
21,7,0.280825
21,8,0.245295
21,9,0.260559
21,10,0.443796
21,11,0.340181
21,12,0.241851
21,13,0.285905
21,14,0.383353
21,15,0.320927
21,16,0.417375
21,17,0.325357
21,18,0.378817
21,19,0.257203
21,20,0.217226
21,21,0.243383
21,22,0.331286
21,23,0.405884
21,24,0.273817
21,25,0.292995
21,26,0.304736
21,27,0.243825
21,28,0.305302
21,29,0.240110
21,30,0.319954
21,31,0.324733
21,32,0.329678
21,33,0.309940
21,34,0.262252
21,35,0.337295
21,36,0.260183
21,37,0.354549
21,38,0.380484
21,39,0.351521
21,40,0.279907
21,41,0.355845
21,42,0.338350
21,43,0.296323
21,44,0.290491
21,45,0.263659
21,46,0.285442
21,47,0.252712
21,48,0.244875
21,49,0.252119
21,50,0.323588
21,51,0.369788
21,52,0.256232
21,53,0.267042
21,54,0.264395
21,55,0.273619
21,56,0.275880
21,57,0.253818
21,58,0.332438
21,59,0.410808
21,60,0.240189
21,61,0.307322
21,62,0.276536
22,0,0.337582
22,1,0.227370
22,2,0.230472
22,3,0.262123
22,4,0.385797
22,5,0.279745
22,6,0.247833
22,7,0.362723
22,8,0.273525
22,9,0.347173
22,10,0.334696
22,11,0.343117
22,12,0.299508
22,13,0.340922
22,14,0.255803
22,15,0.246414
22,16,0.244274
22,17,0.402879
22,18,0.303524
22,19,0.315298
22,20,0.310925
22,21,0.251484
22,22,0.231170
22,23,0.353607
22,24,0.333657
22,25,0.210200
22,26,0.372381
22,27,0.220334
22,28,0.340581
22,29,0.315724
22,30,0.295494
22,31,0.278726
22,32,0.294120
22,33,0.253379
22,34,0.354048
22,35,0.272126
22,36,0.338476
22,37,0.288524
22,38,0.263219
22,39,0.283257
22,40,0.292549
22,41,0.320548
22,42,0.287205
22,43,0.334528
22,44,0.266776
22,45,0.254306
22,46,0.377422
22,47,0.245796
22,48,0.223841
22,49,0.341843
22,50,0.286496
22,51,0.384912
22,52,0.426447
22,53,0.342002
22,54,0.276810
22,55,0.248463
22,56,0.333705
22,57,0.366257
22,58,0.358228
22,59,0.232219
22,60,0.336579
22,61,0.320257
22,62,0.215546
23,0,0.356126
23,1,0.272736
23,2,0.276519
23,3,0.294131
23,4,0.264422
23,5,0.273134
23,6,0.361997
23,7,0.314890
23,8,0.280563
23,9,0.306936
23,10,0.240980
23,11,0.296828
23,12,0.263335
23,13,0.336537
23,14,0.405272
23,15,0.340910
23,16,0.285608
23,17,0.340581
23,18,0.312923
23,19,0.260423
23,20,0.336872
23,21,0.254179
23,22,0.316281
23,23,0.269617
23,24,0.274470
23,25,0.278238
23,26,0.363553
23,27,0.375887
23,28,0.206133
23,29,0.265783
23,30,0.275545
23,31,0.306579
23,32,0.331085
23,33,0.242918
23,34,0.321305
23,35,0.296018
23,36,0.225880
23,37,0.246104
23,38,0.316107
23,39,0.264951
23,40,0.277126
23,41,0.242672
23,42,0.257094
23,43,0.297910
23,44,0.374013
23,45,0.350464
23,46,0.381368
23,47,0.268164
23,48,0.252836
23,49,0.282783
23,50,0.303507
23,51,0.289298
23,52,0.361799
23,53,0.296612
23,54,0.320324
23,55,0.328192
23,56,0.263598
23,57,0.234008
23,58,0.263730
23,59,0.278713
23,60,0.265051
23,61,0.292382
23,62,0.288436
24,0,0.262432
24,1,0.276861
24,2,0.271705
24,3,0.283921
24,4,0.277637
24,5,0.281314
24,6,0.274121
24,7,0.352238
24,8,0.327224
24,9,0.257443
24,10,0.254564
24,11,0.297995
24,12,0.231824
24,13,0.390317
24,14,0.336961
24,15,0.281739
24,16,0.260078
24,17,0.289726
24,18,0.292277
24,19,0.268987
24,20,0.366367
24,21,0.246496
24,22,0.292527
24,23,0.265181
24,24,0.258756
24,25,0.229575
24,26,0.278121
24,27,0.260445
24,28,0.263916
24,29,0.252907
24,30,0.314784
24,31,0.325990
24,32,0.271503
24,33,0.251657
24,34,0.328580
24,35,0.358637
24,36,0.304013
24,37,0.248782
24,38,0.263333
24,39,0.264809
24,40,0.351131
24,41,0.343474
24,42,0.393314
24,43,0.401388
24,44,0.259061
24,45,0.330157
24,46,0.249227
24,47,0.271893
24,48,0.265818
24,49,0.416353
24,50,0.303966
24,51,0.284710
24,52,0.259242
24,53,0.268221
24,54,0.342693
24,55,0.240045
24,56,0.393277
24,57,0.296863
24,58,0.242206
24,59,0.251813
24,60,0.237712
24,61,0.240019
24,62,0.363579
25,0,0.286352
25,1,0.237653
25,2,0.498842
25,3,0.330911
25,4,0.369353
25,5,0.249295
25,6,0.315972
25,7,0.318918
25,8,0.307772
25,9,0.304324
25,10,0.258947
25,11,0.309092
25,12,0.295506
25,13,0.316954
25,14,0.255056
25,15,0.441217
25,16,0.251416
25,17,0.277538
25,18,0.333130
25,19,0.306000
25,20,0.251287
25,21,0.265758
25,22,0.326101
25,23,0.310650
25,24,0.321291
25,25,0.306473
25,26,0.230558
25,27,0.288254
25,28,0.364308
25,29,0.272704
25,30,0.363434
25,31,0.321172
25,32,0.388161
25,33,0.243729
25,34,0.271146
25,35,0.244829
25,36,0.299340
25,37,0.230883
25,38,0.268206
25,39,0.234013
25,40,0.299287
