epoch,step,train_loss
7,1,0.705807
7,2,0.702946
7,3,0.732401
7,4,0.713782
7,5,0.656496
7,6,0.662489
7,7,0.659199
7,8,0.685327
7,9,0.727174
7,10,0.718675
7,11,0.680456
7,12,0.712924
7,13,0.654240
7,14,0.659233
7,15,0.696209
7,16,0.728439
7,17,0.645635
7,18,0.675084
7,19,0.701926
7,20,0.671631
7,21,0.607351
7,22,0.676987
7,23,0.682588
7,24,0.720205
7,25,0.690762
7,26,0.635976
8,0,0.651886
8,1,0.700148
8,2,0.688860
8,3,0.673680
8,4,0.666829
8,5,0.672606
8,6,0.624520
8,7,0.733182
8,8,0.684972
8,9,0.656353
8,10,0.710276
8,11,0.686671
8,12,0.741818
8,13,0.782136
8,14,0.652302
8,15,0.622115
8,16,0.719694
8,17,0.640909
8,18,0.667840
8,19,0.692526
8,20,0.713661
8,21,0.705824
8,22,0.637064
8,23,0.607056
8,24,0.683538
8,25,0.657939
8,26,0.644564
9,0,0.735880
9,1,0.620962
9,2,0.641944
9,3,0.724894
9,4,0.638204
9,5,0.627803
9,6,0.756934
9,7,0.661647
9,8,0.643443
9,9,0.676335
9,10,0.656650
9,11,0.637974
9,12,0.631701
9,13,0.678742
9,14,0.718340
9,15,0.673232
9,16,0.743201
9,17,0.685983
9,18,0.659062
9,19,0.667771
9,20,0.681454
9,21,0.688772
9,22,0.668363
9,23,0.637513
9,24,0.667228
9,25,0.673793
9,26,0.642651
10,0,0.682121
10,1,0.694429
10,2,0.676312
10,3,0.698094
10,4,0.619828
10,5,0.662679
10,6,0.712039
10,7,0.716108
10,8,0.683445
10,9,0.660655
10,10,0.642860
10,11,0.639621
10,12,0.670084
10,13,0.676603
10,14,0.671119
10,15,0.664990
10,16,0.700930
10,17,0.653342
10,18,0.609053
10,19,0.678704
10,20,0.621773
10,21,0.627326
10,22,0.646724
10,23,0.652582
10,24,0.668027
10,25,0.706474
10,26,0.653713
11,0,0.663681
11,1,0.624468
11,2,0.711580
11,3,0.709929
11,4,0.637615
11,5,0.684155
11,6,0.644488
11,7,0.669266
11,8,0.704406
11,9,0.636955
11,10,0.701846
11,11,0.654007
11,12,0.699495
11,13,0.641038
11,14,0.660372
11,15,0.646447
11,16,0.718583
11,17,0.699668
11,18,0.668185
11,19,0.614372
11,20,0.587367
11,21,0.690512
11,22,0.584424
11,23,0.653863
11,24,0.640311
11,25,0.605235
11,26,0.653859
12,0,0.679108
12,1,0.637508
12,2,0.673086
12,3,0.633793
12,4,0.616953
12,5,0.664278
12,6,0.627820
12,7,0.596017
12,8,0.667398
12,9,0.680634
12,10,0.625098
12,11,0.627402
12,12,0.670555
12,13,0.610438
12,14,0.658619
12,15,0.663647
12,16,0.690111
12,17,0.678402
12,18,0.671313
12,19,0.647324
12,20,0.628245
12,21,0.616322
12,22,0.598950
12,23,0.747522
12,24,0.646011
12,25,0.681648
12,26,0.688805
13,0,0.638365
13,1,0.665277
13,2,0.665310
13,3,0.676331
13,4,0.591825
13,5,0.638450
13,6,0.681828
13,7,0.640363
13,8,0.682270
13,9,0.648560
13,10,0.611264
13,11,0.688303
13,12,0.600492
13,13,0.655840
13,14,0.635768
13,15,0.623102
13,16,0.639442
13,17,0.645275
13,18,0.650786
13,19,0.642502
13,20,0.609054
13,21,0.615612
13,22,0.612947
13,23,0.649276
13,24,0.632713
13,25,0.689657
13,26,0.675765
14,0,0.667362
14,1,0.656080
14,2,0.624851
14,3,0.639456
14,4,0.580829
14,5,0.654897
14,6,0.633092
14,7,0.661445
14,8,0.648482
14,9,0.668948
14,10,0.599739
14,11,0.723767
14,12,0.611765
14,13,0.689695
14,14,0.649122
14,15,0.592912
14,16,0.574020
14,17,0.591183
14,18,0.627715
14,19,0.611980
14,20,0.631277
14,21,0.632972
14,22,0.631164
14,23,0.612413
14,24,0.695190
14,25,0.602823
14,26,0.624274
15,0,0.653843
15,1,0.639363
15,2,0.686475
15,3,0.631484
15,4,0.665828
15,5,0.611750
15,6,0.600507
15,7,0.644654
15,8,0.610641
15,9,0.623832
15,10,0.691580
15,11,0.655188
15,12,0.611346
15,13,0.567429
15,14,0.629836
15,15,0.652239
15,16,0.613518
15,17,0.632029
15,18,0.612317
15,19,0.604103
15,20,0.639817
15,21,0.618328
15,22,0.598693
15,23,0.670224
15,24,0.563111
15,25,0.570275
15,26,0.611467
16,0,0.638897
16,1,0.635756
16,2,0.663616
16,3,0.559085
16,4,0.579498
16,5,0.595018
16,6,0.612150
16,7,0.663560
16,8,0.591734
16,9,0.644977
16,10,0.697372
16,11,0.567535
16,12,0.642148
16,13,0.576653
16,14,0.652446
16,15,0.638573
16,16,0.627792
16,17,0.625129
16,18,0.573206
16,19,0.624560
16,20,0.592359
16,21,0.634018
16,22,0.632421
16,23,0.626550
16,24,0.609277
16,25,0.630411
16,26,0.595538
17,0,0.612254
17,1,0.606568
17,2,0.571577
17,3,0.549060
17,4,0.636683
17,5,0.617198
17,6,0.599123
17,7,0.601928
17,8,0.620046
17,9,0.651556
17,10,0.619964
17,11,0.637930
17,12,0.592331
17,13,0.607887
17,14,0.620650
17,15,0.613642
17,16,0.623839
17,17,0.567823
17,18,0.681310
17,19,0.628889
17,20,0.585511
17,21,0.675778
17,22,0.582166
17,23,0.571560
17,24,0.595814
17,25,0.620140
17,26,0.630961
18,0,0.567780
18,1,0.545459
18,2,0.641664
18,3,0.622205
18,4,0.549560
18,5,0.598033
18,6,0.562312
18,7,0.644825
18,8,0.640573
18,9,0.600573
18,10,0.604774
18,11,0.657904
18,12,0.645119
18,13,0.583893
18,14,0.561999
18,15,0.613964
18,16,0.710462
18,17,0.570496
18,18,0.626431
18,19,0.549734
18,20,0.624385
18,21,0.654592
18,22,0.646908
18,23,0.605328
18,24,0.538876
18,25,0.565241
18,26,0.644051
19,0,0.590437
19,1,0.585647
19,2,0.578129
19,3,0.602968
19,4,0.577922
19,5,0.580588
19,6,0.627276
19,7,0.632544
19,8,0.601223
19,9,0.630576
19,10,0.625223
19,11,0.596230
19,12,0.606577
19,13,0.574587
19,14,0.587869
19,15,0.564246
19,16,0.555905
19,17,0.658091
19,18,0.573742
19,19,0.609475
19,20,0.568165
19,21,0.573665
19,22,0.604866
19,23,0.547110
19,24,0.627844
19,25,0.620811
19,26,0.595034
20,0,0.660983
20,1,0.610629
20,2,0.569462
20,3,0.545837
20,4,0.642610
20,5,0.608580
20,6,0.576629
20,7,0.596839
20,8,0.603293
20,9,0.543139
20,10,0.613148
20,11,0.559435
20,12,0.558792
20,13,0.528739
20,14,0.637543
20,15,0.631470
20,16,0.560692
20,17,0.561654
20,18,0.617516
20,19,0.638471
20,20,0.638548
20,21,0.596743
20,22,0.547557
20,23,0.588134
20,24,0.589012
20,25,0.560783
20,26,0.559579
21,0,0.543134
21,1,0.577972
21,2,0.602813
21,3,0.587677
21,4,0.504279
21,5,0.561714
21,6,0.603212
21,7,0.599000
21,8,0.609772
21,9,0.630107
21,10,0.547270
21,11,0.569487
21,12,0.597115
21,13,0.621436
21,14,0.588986
21,15,0.578898
21,16,0.538584
21,17,0.577296
21,18,0.582290
21,19,0.570145
21,20,0.627460
21,21,0.615687
21,22,0.571119
21,23,0.569268
21,24,0.603336
21,25,0.567524
21,26,0.589674
22,0,0.549848
22,1,0.602155
22,2,0.615515
22,3,0.560910
22,4,0.531298
22,5,0.563055
22,6,0.560107
22,7,0.606187
22,8,0.534179
22,9,0.634255
22,10,0.589871
22,11,0.530292
22,12,0.557075
22,13,0.587169
22,14,0.624099
22,15,0.598877
22,16,0.543696
22,17,0.511305
22,18,0.553915
22,19,0.616263
22,20,0.602821
22,21,0.543963
22,22,0.599445
22,23,0.616495
22,24,0.557168
22,25,0.646412
22,26,0.553104
23,0,0.584245
23,1,0.604550
23,2,0.575136
23,3,0.593885
23,4,0.623172
23,5,0.552293
23,6,0.551629
23,7,0.543596
23,8,0.491851
23,9,0.585493
23,10,0.522089
23,11,0.502879
23,12,0.603431
23,13,0.559630
23,14,0.623597
23,15,0.575079
23,16,0.557836
23,17,0.591994
23,18,0.580071
23,19,0.569018
23,20,0.593467
23,21,0.541165
23,22,0.562954
23,23,0.531776
23,24,0.562457
23,25,0.645482
23,26,0.553527
24,0,0.588597
24,1,0.633960
24,2,0.531531
24,3,0.505472
24,4,0.581858
24,5,0.571879
24,6,0.592367
24,7,0.527148
24,8,0.560942
24,9,0.612323
24,10,0.477281
24,11,0.561513
24,12,0.548617
24,13,0.536457
24,14,0.564287
24,15,0.524024
24,16,0.607225
24,17,0.627039
24,18,0.512039
24,19,0.550096
24,20,0.591025
24,21,0.553013
24,22,0.594067
24,23,0.587527
24,24,0.521366
24,25,0.600966
24,26,0.556311
25,0,0.527562
25,1,0.590289
25,2,0.602372
25,3,0.577496
25,4,0.593548
25,5,0.558412
25,6,0.517060
25,7,0.522109
25,8,0.558307
25,9,0.589759
25,10,0.627547
25,11,0.553006
25,12,0.616110
25,13,0.646812
25,14,0.500105
25,15,0.488339
25,16,0.544730
25,17,0.500779
25,18,0.478836
25,19,0.561761
25,20,0.543516
25,21,0.595741
25,22,0.559958
25,23,0.590091
25,24,0.511729
25,25,0.550875
25,26,0.557496
26,0,0.497625
26,1,0.588986
26,2,0.491534
26,3,0.513104
26,4,0.597910
26,5,0.526405
26,6,0.599266
26,7,0.565768
26,8,0.524672
26,9,0.594392
26,10,0.575981
26,11,0.464054
26,12,0.464280
26,13,0.523929
26,14,0.538811
26,15,0.533715
26,16,0.544585
26,17,0.540617
26,18,0.596217
26,19,0.566414
26,20,0.562323
26,21,0.592750
26,22,0.593236
26,23,0.657342
26,24,0.567785
26,25,0.496035
26,26,0.583369
27,0,0.615146
27,1,0.476478
27,2,0.540577
27,3,0.600396
27,4,0.601807
27,5,0.593704
27,6,0.650816
27,7,0.496007
27,8,0.520515
27,9,0.576646
27,10,0.622671
27,11,0.523637
27,12,0.620134
27,13,0.516466
27,14,0.506592
27,15,0.546797
27,16,0.580080
27,17,0.482797
27,18,0.557672
27,19,0.472591
27,20,0.547128
27,21,0.526002
27,22,0.404899
27,23,0.602848
27,24,0.534014
27,25,0.493436
27,26,0.525841
28,0,0.487597
28,1,0.545135
28,2,0.499463
28,3,0.541331
28,4,0.583397
28,5,0.625840
28,6,0.526605
28,7,0.472776
28,8,0.594782
28,9,0.536703
28,10,0.478838
28,11,0.598657
28,12,0.554179
28,13,0.601386
28,14,0.645757
28,15,0.553355
28,16,0.507378
28,17,0.509755
28,18,0.509992
28,19,0.525043
28,20,0.507494
28,21,0.560904
28,22,0.520569
28,23,0.471582
28,24,0.492215
28,25,0.530090
28,26,0.595919
29,0,0.549514
29,1,0.544477
29,2,0.448968
29,3,0.546515
29,4,0.543275
29,5,0.519001
29,6,0.549021
29,7,0.496985
29,8,0.543354
29,9,0.500820
29,10,0.536849
29,11,0.529680
29,12,0.519697
29,13,0.533282
29,14,0.566795
29,15,0.544232
29,16,0.499541
29,17,0.578264
29,18,0.496781
29,19,0.596141
29,20,0.499313
29,21,0.461241
29,22,0.576266
29,23,0.546155
29,24,0.526104
29,25,0.572497
29,26,0.553230
30,0,0.594696
30,1,0.540608
30,2,0.580099
30,3,0.524344
30,4,0.523224
30,5,0.518212
30,6,0.484386
30,7,0.459450
30,8,0.608497
30,9,0.517339
30,10,0.531576
30,11,0.562455
30,12,0.552637
30,13,0.563135
30,14,0.512124
30,15,0.551731
30,16,0.498059
30,17,0.483900
30,18,0.498588
30,19,0.533590
30,20,0.527814
30,21,0.491582
30,22,0.572702
30,23,0.485509
30,24,0.443953
30,25,0.508568
30,26,0.557970
31,0,0.502603
31,1,0.557673
31,2,0.530840
31,3,0.508306
31,4,0.440937
31,5,0.492379
31,6,0.521230
31,7,0.546207
31,8,0.546151
31,9,0.608930
31,10,0.510927
31,11,0.491665
31,12,0.556261
31,13,0.522692
31,14,0.485305
31,15,0.496292
31,16,0.591973
31,17,0.588139
31,18,0.442845
31,19,0.505525
31,20,0.484011
31,21,0.506961
31,22,0.512664
31,23,0.555936
31,24,0.539086
31,25,0.485979
31,26,0.511228
32,0,0.538537
32,1,0.515167
32,2,0.428062
32,3,0.536319
32,4,0.553191
32,5,0.538658
32,6,0.572873
32,7,0.569924
32,8,0.487813
32,9,0.528426
32,10,0.522069
32,11,0.472630
32,12,0.482705
32,13,0.462675
32,14,0.527252
32,15,0.574993
32,16,0.433937
32,17,0.545511
32,18,0.552208
32,19,0.570305
32,20,0.526033
32,21,0.531600
32,22,0.477054
32,23,0.493001
32,24,0.476580
32,25,0.470820
32,26,0.475437
33,0,0.507614
33,1,0.555593
33,2,0.498983
33,3,0.505870
33,4,0.471214
33,5,0.459004
33,6,0.497046
33,7,0.607406
33,8,0.550845
33,9,0.449242
33,10,0.493316
33,11,0.508696
33,12,0.547105
33,13,0.481626
33,14,0.448807
33,15,0.477045
33,16,0.529399
33,17,0.517188
33,18,0.565679
33,19,0.418518
33,20,0.552828
33,21,0.475019
33,22,0.523898
33,23,0.527772
33,24,0.539229
33,25,0.429151
33,26,0.601260
34,0,0.540039
34,1,0.530190
34,2,0.531135
34,3,0.481526
34,4,0.548146
34,5,0.539288
34,6,0.488054
34,7,0.443914
34,8,0.555294
34,9,0.442543
34,10,0.447627
34,11,0.416029
34,12,0.433636
34,13,0.456339
34,14,0.525229
34,15,0.454256
34,16,0.471356
34,17,0.478029
34,18,0.547247
34,19,0.494944
34,20,0.503372
34,21,0.528971
34,22,0.508111
34,23,0.539493
34,24,0.504940
34,25,0.596383
34,26,0.562372
35,0,0.520007
35,1,0.481513
35,2,0.487262
35,3,0.448379
35,4,0.496613
35,5,0.472102
35,6,0.517965
35,7,0.454651
35,8,0.476903
35,9,0.477707
35,10,0.455311
35,11,0.503411
35,12,0.468185
35,13,0.547675
35,14,0.525259
35,15,0.438088
35,16,0.517015
35,17,0.539061
35,18,0.564658
35,19,0.510980
35,20,0.500774
35,21,0.532476
35,22,0.427297
35,23,0.505123
35,24,0.526063
35,25,0.462487
35,26,0.535222
36,0,0.493434
36,1,0.525707
36,2,0.508735
36,3,0.493080
36,4,0.591047
36,5,0.542545
36,6,0.462507
36,7,0.378045
36,8,0.462956
36,9,0.522006
36,10,0.420671
36,11,0.437313
36,12,0.491520
36,13,0.542058
36,14,0.536874
36,15,0.452018
36,16,0.476556
36,17,0.436480
36,18,0.495957
36,19,0.548046
36,20,0.514078
36,21,0.485890
36,22,0.469304
36,23,0.479328
36,24,0.464304
36,25,0.503106
36,26,0.516080
37,0,0.525590
37,1,0.480305
37,2,0.511707
37,3,0.536891
37,4,0.527409
37,5,0.490103
37,6,0.480225
37,7,0.525678
37,8,0.491550
37,9,0.455862
37,10,0.395154
37,11,0.455949
37,12,0.557219
37,13,0.524625
37,14,0.453455
37,15,0.437053
37,16,0.509939
37,17,0.449470
37,18,0.522822
37,19,0.442460
37,20,0.500947
37,21,0.468036
37,22,0.432884
37,23,0.474981
37,24,0.459892
37,25,0.496731
37,26,0.456459
38,0,0.472870
38,1,0.519468
38,2,0.435398
38,3,0.466601
38,4,0.470720
38,5,0.485184
38,6,0.405434
38,7,0.453640
38,8,0.469770
38,9,0.484717
38,10,0.477813
38,11,0.487881
38,12,0.524597
38,13,0.527754
38,14,0.531171
38,15,0.484619
38,16,0.457802
38,17,0.492649
38,18,0.452798
38,19,0.476085
38,20,0.442863
38,21,0.504431
38,22,0.483613
38,23,0.461180
38,24,0.501706
38,25,0.463379
38,26,0.487933
39,0,0.521048
39,1,0.502746
39,2,0.478096
39,3,0.498718
39,4,0.393643
39,5,0.469163
39,6,0.418303
39,7,0.512378
39,8,0.402251
39,9,0.495931
39,10,0.449797
39,11,0.511419
39,12,0.387419
39,13,0.449904
39,14,0.497704
39,15,0.451986
39,16,0.545622
39,17,0.467896
39,18,0.538171
39,19,0.471754
39,20,0.480456
39,21,0.492760
39,22,0.499176
39,23,0.464985
39,24,0.486841
39,25,0.411170
39,26,0.469251
40,0,0.406450
40,1,0.491418
40,2,0.502278
40,3,0.495685
40,4,0.477859
40,5,0.487040
40,6,0.445337
40,7,0.474786
40,8,0.459166
40,9,0.442396
40,10,0.436761
40,11,0.560847
40,12,0.477238
40,13,0.460754
40,14,0.447946
40,15,0.493407
40,16,0.442707
40,17,0.433344
40,18,0.416461
40,19,0.506840
40,20,0.477846
40,21,0.498037
40,22,0.391100
40,23,0.462781
40,24,0.481765
40,25,0.445184
40,26,0.499009
41,0,0.420249
41,1,0.420751
41,2,0.472086
41,3,0.420189
41,4,0.495880
41,5,0.446016
41,6,0.457664
41,7,0.456896
41,8,0.455397
41,9,0.464691
41,10,0.510936
41,11,0.452080
41,12,0.451599
41,13,0.451829
41,14,0.513582
41,15,0.453504
41,16,0.429287
41,17,0.495366
41,18,0.480035
41,19,0.425664
41,20,0.460728
41,21,0.503806
41,22,0.442415
41,23,0.496068
41,24,0.436395
41,25,0.468191
41,26,0.475396
42,0,0.423614
42,1,0.475960
42,2,0.470020
42,3,0.479376
42,4,0.502417
42,5,0.419162
42,6,0.471789
42,7,0.385634
42,8,0.485047
42,9,0.491606
42,10,0.505951
42,11,0.475201
42,12,0.405320
42,13,0.436586
42,14,0.472431
42,15,0.408551
42,16,0.388527
42,17,0.451811
42,18,0.446653
42,19,0.464135
42,20,0.417718
42,21,0.463500
42,22,0.491031
42,23,0.484582
42,24,0.435422
42,25,0.477946
42,26,0.481185
43,0,0.448114
43,1,0.423712
43,2,0.431037
43,3,0.448664
43,4,0.365246
43,5,0.553192
43,6,0.466201
43,7,0.517965
43,8,0.425148
43,9,0.516047
43,10,0.421624
43,11,0.477886
43,12,0.459479
43,13,0.378250
43,14,0.507623
43,15,0.453150
43,16,0.430223
43,17,0.498601
43,18,0.437635
43,19,0.465860
43,20,0.435284
43,21,0.454432
43,22,0.461099
43,23,0.482909
43,24,0.361832
43,25,0.416605
43,26,0.419463
44,0,0.423499
44,1,0.497423
44,2,0.469694
44,3,0.400989
44,4,0.419442
44,5,0.473444
44,6,0.499592
44,7,0.363878
44,8,0.446561
44,9,0.421955
44,10,0.485930
44,11,0.452828
44,12,0.479789
44,13,0.424765
44,14,0.562819
44,15,0.468909
44,16,0.394551
44,17,0.440015
44,18,0.404928
44,19,0.451070
44,20,0.473825
44,21,0.385206
44,22,0.428541
44,23,0.448943
44,24,0.395040
44,25,0.474752
44,26,0.434998
45,0,0.382278
45,1,0.454727
45,2,0.487015
45,3,0.415277
45,4,0.431413
45,5,0.435011
45,6,0.395126
45,7,0.398444
45,8,0.458670
45,9,0.448457
45,10,0.407278
45,11,0.393396
45,12,0.378412
45,13,0.431385
45,14,0.424778
45,15,0.506292
45,16,0.388930
45,17,0.470253
45,18,0.447483
45,19,0.457890
45,20,0.464047
45,21,0.485937
45,22,0.475292
45,23,0.463226
45,24,0.441368
45,25,0.467144
45,26,0.460170
46,0,0.404083
46,1,0.387431
46,2,0.443539
46,3,0.394993
46,4,0.451778
46,5,0.504813
46,6,0.382232
46,7,0.439113
46,8,0.468542
46,9,0.422979
46,10,0.501411
46,11,0.492467
46,12,0.497743
46,13,0.391157
46,14,0.437053
46,15,0.423057
46,16,0.380427
46,17,0.440783
46,18,0.421147
46,19,0.390590
46,20,0.419112
46,21,0.425448
46,22,0.390687
46,23,0.473905
46,24,0.425599
46,25,0.463659
46,26,0.469221
47,0,0.464976
47,1,0.380438
47,2,0.470383
47,3,0.475135
47,4,0.461665
47,5,0.474483
47,6,0.427022
47,7,0.415896
47,8,0.402346
47,9,0.414491
47,10,0.408489
47,11,0.379948
47,12,0.375111
47,13,0.482372
47,14,0.382122
47,15,0.488020
47,16,0.355332
47,17,0.461504
47,18,0.374182
47,19,0.438032
47,20,0.487890
47,21,0.465207
47,22,0.390555
47,23,0.456174
47,24,0.391730
47,25,0.413408
47,26,0.463969
48,0,0.395695
48,1,0.393035
48,2,0.375162
48,3,0.463561
48,4,0.471209
48,5,0.435944
48,6,0.462442
48,7,0.466335
48,8,0.435546
48,9,0.420952
48,10,0.376558
48,11,0.451072
48,12,0.473239
48,13,0.359901
48,14,0.394038
48,15,0.513808
48,16,0.431369
48,17,0.339577
48,18,0.374479
48,19,0.395017
48,20,0.451972
48,21,0.352504
48,22,0.404487
48,23,0.461870
48,24,0.478306
48,25,0.411210
48,26,0.478696
49,0,0.477129
49,1,0.422157
49,2,0.399806
49,3,0.359090
49,4,0.455637
49,5,0.437398
49,6,0.401260
49,7,0.448893
49,8,0.458689
49,9,0.354085
49,10,0.450755
49,11,0.402848
49,12,0.468672
49,13,0.426412
49,14,0.408976
49,15,0.401678
49,16,0.398438
49,17,0.374045
49,18,0.384810
49,19,0.456790
49,20,0.423139
49,21,0.434590
49,22,0.399020
49,23,0.460686
49,24,0.446905
49,25,0.382670
49,26,0.360201
50,0,0.369674
50,1,0.439162
50,2,0.402534
50,3,0.456538
50,4,0.436268
50,5,0.414984
50,6,0.438249
50,7,0.386820
50,8,0.460452
50,9,0.358872
50,10,0.404463
50,11,0.349810
50,12,0.448403
50,13,0.414307
50,14,0.390873
50,15,0.366340
50,16,0.405185
50,17,0.450071
50,18,0.436245
50,19,0.485862
50,20,0.402229
50,21,0.499703
50,22,0.379899
50,23,0.401236
50,24,0.395323
50,25,0.379379
50,26,0.407997
51,0,0.411189
51,1,0.405031
51,2,0.470775
51,3,0.375718
51,4,0.378318
51,5,0.441977
51,6,0.500779
51,7,0.393991
51,8,0.427989
51,9,0.359171
51,10,0.427762
51,11,0.414882
51,12,0.435590
51,13,0.417835
51,14,0.428628
51,15,0.446743
51,16,0.406950
51,17,0.396633
51,18,0.351223
51,19,0.347109
51,20,0.293166
51,21,0.373151
51,22,0.376345
51,23,0.458524
51,24,0.492470
51,25,0.401753
51,26,0.428986
52,0,0.360832
52,1,0.410912
52,2,0.417179
52,3,0.382834
52,4,0.386482
52,5,0.370347
52,6,0.403687
52,7,0.407528
52,8,0.402575
52,9,0.429902
52,10,0.472963
52,11,0.416766
52,12,0.358378
52,13,0.478727
52,14,0.344552
52,15,0.391150
52,16,0.363172
52,17,0.418799
52,18,0.351561
52,19,0.450337
52,20,0.378484
52,21,0.353771
52,22,0.440171
52,23,0.431188
52,24,0.408711
52,25,0.452869
52,26,0.429768
53,0,0.406299
53,1,0.347849
53,2,0.360042
53,3,0.410988
53,4,0.416657
53,5,0.407666
53,6,0.390523
53,7,0.448492
53,8,0.429644
53,9,0.349210
53,10,0.391467
53,11,0.320759
53,12,0.443734
53,13,0.389837
53,14,0.351111
53,15,0.447115
53,16,0.463624
53,17,0.390277
53,18,0.408834
53,19,0.429015
53,20,0.371509
53,21,0.388995
53,22,0.367572
53,23,0.466590
53,24,0.427695
53,25,0.338311
53,26,0.405028
54,0,0.364187
54,1,0.373725
54,2,0.397031
54,3,0.363314
54,4,0.394232
54,5,0.424505
54,6,0.372051
54,7,0.384578
54,8,0.441640
54,9,0.362706
54,10,0.374622
54,11,0.413133
54,12,0.371898
54,13,0.444318
54,14,0.346263
54,15,0.344642
54,16,0.406114
54,17,0.457933
54,18,0.402996
54,19,0.449755
54,20,0.429184
54,21,0.385433
54,22,0.365128
54,23,0.347363
54,24,0.433506
54,25,0.371985
54,26,0.406481
55,0,0.384643
55,1,0.433424
55,2,0.419169
55,3,0.476919
55,4,0.298330
55,5,0.406571
55,6,0.390301
55,7,0.349577
55,8,0.408728
55,9,0.424254
55,10,0.355466
55,11,0.418293
55,12,0.399727
55,13,0.453728
55,14,0.376096
55,15,0.368686
55,16,0.455154
55,17,0.378635
55,18,0.358373
55,19,0.342248
55,20,0.305731
55,21,0.352616
55,22,0.395830
55,23,0.411342
55,24,0.436495
55,25,0.358655
55,26,0.337400
56,0,0.415557
56,1,0.462359
56,2,0.423213
56,3,0.354083
56,4,0.364303
56,5,0.396048
56,6,0.382863
56,7,0.382883
56,8,0.390230
56,9,0.426100
56,10,0.338400
56,11,0.374979
56,12,0.414508
56,13,0.337414
56,14,0.319948
56,15,0.369013
56,16,0.371106
56,17,0.360931
56,18,0.373340
56,19,0.370336
56,20,0.376390
56,21,0.392642
56,22,0.436109
56,23,0.351714
56,24,0.337733
56,25,0.403981
56,26,0.455149
57,0,0.421815
57,1,0.364992
57,2,0.421206
57,3,0.310593
57,4,0.445551
57,5,0.424555
57,6,0.342633
57,7,0.346869
57,8,0.393839
57,9,0.396075
57,10,0.337545
57,11,0.395487
57,12,0.361399
57,13,0.348763
57,14,0.392873
57,15,0.354535
57,16,0.411955
57,17,0.397763
57,18,0.395295
57,19,0.376581
57,20,0.453922
57,21,0.380221
57,22,0.328400
57,23,0.295050
57,24,0.386012
57,25,0.393292
57,26,0.351961
58,0,0.442030
58,1,0.376895
58,2,0.403446
58,3,0.388195
58,4,0.407475
58,5,0.365366
58,6,0.329759
58,7,0.393181
58,8,0.359687
58,9,0.439493
58,10,0.338322
58,11,0.364460
58,12,0.364633
58,13,0.298030
