epoch,step,train_loss
1,0,0.692948
1,1,0.693993
1,2,0.685161
1,3,0.743655
1,4,0.677168
1,5,0.663720
1,6,0.664372
1,7,0.717104
1,8,0.659881
1,9,0.666835
1,10,0.642217
1,11,0.596078
1,12,0.656858
1,13,0.628946
1,14,0.706606
1,15,0.583417
1,16,0.644454
1,17,0.701008
1,18,0.622716
1,19,0.624004
1,20,0.702062
1,21,0.704694
1,22,0.683970
1,23,0.628316
1,24,0.678905
1,25,0.648789
1,26,0.617285
1,27,0.712211
1,28,0.665393
1,29,0.636445
1,30,0.639706
1,31,0.623900
1,32,0.732787
1,33,0.621153
1,34,0.647665
1,35,0.568461
1,36,0.654198
1,37,0.570502
1,38,0.695943
1,39,0.670586
1,40,0.531197
1,41,0.655399
1,42,0.576501
1,43,0.615204
1,44,0.680276
1,45,0.573735
1,46,0.563624
1,47,0.574273
1,48,0.628375
1,49,0.583648
1,50,0.527625
1,51,0.619955
1,52,0.576341
1,53,0.659155
1,54,0.500042
1,55,0.572405
1,56,0.561929
1,57,0.564637
1,58,0.557380
1,59,0.579085
1,60,0.548872
1,61,0.623733
1,62,0.628956
1,63,0.564578
1,64,0.602143
1,65,0.642355
1,66,0.556594
1,67,0.601195
1,68,0.613434
1,69,0.590374
1,70,0.538155
1,71,0.578398
1,72,0.634235
1,73,0.643497
1,74,0.569781
1,75,0.595438
1,76,0.571280
1,77,0.628891
1,78,0.563135
1,79,0.530988
1,80,0.578512
1,81,0.614299
1,82,0.603832
1,83,0.563053
1,84,0.658274
1,85,0.572727
1,86,0.645014
1,87,0.628166
1,88,0.596107
1,89,0.542364
1,90,0.609978
1,91,0.568834
1,92,0.624175
1,93,0.634783
1,94,0.538954
1,95,0.551012
1,96,0.555705
1,97,0.606433
1,98,0.611852
1,99,0.611091
1,100,0.626708
1,101,0.557341
1,102,0.578892
1,103,0.631766
1,104,0.643941
1,105,0.640397
1,106,0.593193
1,107,0.564151
1,108,0.572121
1,109,0.562548
1,110,0.603454
1,111,0.711105
1,112,0.610693
1,113,0.668729
2,0,0.672494
2,1,0.580801
2,2,0.571591
2,3,0.630854
2,4,0.561291
2,5,0.660877
2,6,0.566894
2,7,0.580576
2,8,0.524546
2,9,0.514968
2,10,0.553893
2,11,0.620065
2,12,0.562498
2,13,0.648601
2,14,0.565203
2,15,0.541251
2,16,0.544569
2,17,0.554847
2,18,0.509266
2,19,0.493633
2,20,0.556268
2,21,0.499951
2,22,0.585028
2,23,0.563223
2,24,0.533029
2,25,0.591391
2,26,0.581280
2,27,0.578138
2,28,0.483717
2,29,0.613110
2,30,0.544335
2,31,0.534930
2,32,0.570304
2,33,0.638232
2,34,0.549679
2,35,0.579561
2,36,0.606049
2,37,0.592755
2,38,0.664093
2,39,0.525552
2,40,0.601981
2,41,0.462510
2,42,0.590146
2,43,0.650880
2,44,0.630142
2,45,0.540275
2,46,0.552109
2,47,0.594338
2,48,0.495525
2,49,0.614213
2,50,0.541100
2,51,0.590352
2,52,0.589490
2,53,0.598028
2,54,0.521209
2,55,0.513315
2,56,0.634311
2,57,0.597154
2,58,0.545848
2,59,0.664369
2,60,0.512387
2,61,0.580069
2,62,0.580544
2,63,0.523871
2,64,0.553436
2,65,0.587188
2,66,0.580857
2,67,0.684873
2,68,0.548978
2,69,0.607356
2,70,0.573197
2,71,0.597486
2,72,0.647609
2,73,0.615440
2,74,0.584139
2,75,0.480326
2,76,0.518521
2,77,0.556283
2,78,0.567701
2,79,0.586804
2,80,0.588396
2,81,0.549338
2,82,0.593189
2,83,0.562119
2,84,0.536434
2,85,0.536659
2,86,0.483677
2,87,0.570771
2,88,0.495569
2,89,0.585117
2,90,0.462065
2,91,0.531345
2,92,0.640482
2,93,0.459403
2,94,0.593040
2,95,0.605764
2,96,0.558526
2,97,0.537145
2,98,0.555235
2,99,0.546979
2,100,0.533008
2,101,0.611174
2,102,0.571626
2,103,0.614055
2,104,0.685822
2,105,0.620744
2,106,0.513963
2,107,0.572323
2,108,0.530615
2,109,0.540580
2,110,0.606325
2,111,0.548948
2,112,0.530774
2,113,0.443414
3,0,0.573264
3,1,0.555433
3,2,0.577230
3,3,0.603411
3,4,0.504135
3,5,0.612545
3,6,0.530588
3,7,0.553604
3,8,0.541409
3,9,0.598931
3,10,0.617042
3,11,0.672829
3,12,0.635326
3,13,0.550484
3,14,0.545232
3,15,0.468193
3,16,0.535862
3,17,0.615489
3,18,0.610422
3,19,0.562382
3,20,0.509517
3,21,0.508913
3,22,0.562872
3,23,0.549310
3,24,0.542687
3,25,0.498519
3,26,0.552629
3,27,0.583863
3,28,0.541371
3,29,0.541992
3,30,0.601455
3,31,0.547220
3,32,0.639699
3,33,0.527638
3,34,0.623414
3,35,0.566203
3,36,0.591372
3,37,0.546364
3,38,0.568588
3,39,0.582764
3,40,0.461561
3,41,0.579651
3,42,0.565560
3,43,0.551916
3,44,0.581501
3,45,0.502517
3,46,0.544359
3,47,0.603677
3,48,0.555425
3,49,0.541095
3,50,0.551003
3,51,0.531564
3,52,0.567230
3,53,0.596254
3,54,0.507881
3,55,0.519719
3,56,0.527678
3,57,0.597472
3,58,0.529337
3,59,0.588868
3,60,0.565338
3,61,0.502387
3,62,0.597082
3,63,0.477414
3,64,0.595369
3,65,0.577844
3,66,0.541614
3,67,0.511490
3,68,0.514663
3,69,0.511831
3,70,0.535927
3,71,0.595769
3,72,0.637572
3,73,0.499498
3,74,0.647807
3,75,0.447519
3,76,0.574520
3,77,0.517916
3,78,0.572673
3,79,0.620150
3,80,0.488955
3,81,0.505644
3,82,0.556096
3,83,0.530505
3,84,0.518813
3,85,0.598487
3,86,0.549848
3,87,0.534983
3,88,0.528526
3,89,0.505695
3,90,0.536296
3,91,0.698908
3,92,0.465192
3,93,0.526528
3,94,0.489051
3,95,0.551581
3,96,0.525366
3,97,0.495600
3,98,0.579989
3,99,0.488844
3,100,0.487177
3,101,0.576978
3,102,0.548518
3,103,0.477651
3,104,0.440754
3,105,0.498479
3,106,0.576637
3,107,0.553066
