epoch,step,train_loss
1,0,0.793363
1,1,0.765029
1,2,0.762778
1,3,0.752972
1,4,0.667306
1,5,0.738255
1,6,0.671756
1,7,0.673676
1,8,0.673504
1,9,0.697006
1,10,0.571909
1,11,0.673323
1,12,0.635414
1,13,0.683609
1,14,0.600331
1,15,0.617186
1,16,0.522878
1,17,0.655136
1,18,0.576951
1,19,0.677646
1,20,0.595540
1,21,0.637761
1,22,0.670679
1,23,0.612960
1,24,0.666160
1,25,0.568814
1,26,0.605945
1,27,0.539074
1,28,0.663092
1,29,0.634314
1,30,0.636343
1,31,0.547123
1,32,0.548296
1,33,0.647505
1,34,0.514019
1,35,0.622189
1,36,0.558852
1,37,0.628787
1,38,0.555588
1,39,0.608079
1,40,0.639715
1,41,0.557521
1,42,0.621146
1,43,0.566319
1,44,0.609204
1,45,0.611745
1,46,0.583164
1,47,0.588671
1,48,0.578953
1,49,0.558871
1,50,0.586780
1,51,0.687844
1,52,0.576034
1,53,0.570690
1,54,0.570125
1,55,0.596775
1,56,0.636898
1,57,0.506845
1,58,0.539324
1,59,0.599372
1,60,0.608129
1,61,0.669337
1,62,0.625621
1,63,0.544961
1,64,0.621827
1,65,0.625051
1,66,0.685131
1,67,0.642611
1,68,0.606995
1,69,0.617292
1,70,0.586178
1,71,0.614059
1,72,0.614965
1,73,0.567785
1,74,0.683258
1,75,0.636031
1,76,0.532605
1,77,0.621670
1,78,0.649939
1,79,0.581289
1,80,0.645478
1,81,0.540465
1,82,0.615395
1,83,0.590701
1,84,0.633746
1,85,0.572996
1,86,0.573823
1,87,0.591144
1,88,0.592492
1,89,0.576252
1,90,0.621512
1,91,0.700603
1,92,0.500824
1,93,0.504852
1,94,0.521203
1,95,0.617331
1,96,0.556412
1,97,0.526109
1,98,0.518440
1,99,0.601726
1,100,0.577878
1,101,0.581465
1,102,0.624507
1,103,0.584299
1,104,0.629392
1,105,0.610520
1,106,0.586104
1,107,0.642004
1,108,0.540115
1,109,0.619800
1,110,0.677010
1,111,0.541483
1,112,0.495289
1,113,0.567928
2,0,0.601692
2,1,0.686138
2,2,0.588068
2,3,0.608077
2,4,0.639993
2,5,0.546610
2,6,0.542534
2,7,0.641084
2,8,0.559842
2,9,0.491641
2,10,0.538471
2,11,0.574030
2,12,0.587119
2,13,0.474572
2,14,0.552604
2,15,0.550841
2,16,0.584166
2,17,0.673777
2,18,0.618739
2,19,0.541663
2,20,0.617987
2,21,0.599528
2,22,0.460570
2,23,0.619208
2,24,0.481376
2,25,0.605667
2,26,0.550110
2,27,0.572735
